SSN,SPEC,Year,Nsta,New,Recap,Cap,New_Res1,New_Res0,F_Pradel_Phi,Pradel_Phi,Pradel_Phi_se,Pradel_Phi_lcl,Pradel_Phi_ucl,F_Pradel_Phi_t,Pradel_Phi_t,Pradel_Phi_t_se,Pradel_Phi_t_lcl,Pradel_Phi_t_ucl,F_Pradel_Phi_Trend,Pradel_Phi_Trend,Pradel_Phi_Trend_se,Pradel_Phi_Trend_lcl,Pradel_Phi_Trend_ucl,Pradel_Phi_Trend_beta,Pradel_Phi_Trend_beta_se,Pradel_Phi_Trend_beta_lcl,Pradel_Phi_Trend_beta_ucl,F_Pradel_Phi_dot,Pradel_Phi_dot,Pradel_Phi_dot_se,Pradel_Phi_dot_lcl,Pradel_Phi_dot_ucl,F_Pradel_p,Pradel_p,Pradel_p_se,Pradel_p_lcl,Pradel_p_ucl,F_Pradel_p_t,Pradel_p_t,Pradel_p_t_se,Pradel_p_t_lcl,Pradel_p_t_ucl,F_Pradel_p_dot,Pradel_p_dot,Pradel_p_dot_se,Pradel_p_dot_lcl,Pradel_p_dot_ucl,F_Lambda,Lambda,Lambda_se,Lambda_lcl,Lambda_ucl,F_Lambda_t,Lambda_t,Lambda_t_se,Lambda_t_lcl,Lambda_t_ucl,F_Lambda_Trend,Lambda_Trend,Lambda_Trend_se,Lambda_Trend_lcl,Lambda_Trend_ucl,Lambda_Trend_beta,Lambda_Trend_beta_se,Lambda_Trend_beta_lcl,Lambda_Trend_beta_ucl,F_Lambda_dot,Lambda_dot,Lambda_dot_se,Lambda_dot_lcl,Lambda_dot_ucl
14710,BCTI,1994,12,50,0,50,10,40,,0.510568,0.066703,0.382036,0.637716,,0.857968,0.257837,0.087177,0.997389,,0.537238,0.077473,0.386618,0.681355,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.254815,0.155127,0.064505,0.629049,,0.543964,0.178429,0.225573,0.830066,,0.195105,0.04036,0.12776,0.286298,,1.00311,0.170633,0.718708,1.400053,N,0.490629,0.099394,0.329843,0.72979,,1.104739,0.138133,0.86462,1.411541,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,1995,13,25,7,32,4,21,,0.506657,0.060983,0.388989,0.623592,,0.61387,0.223585,0.200176,0.909899,,0.526858,0.067578,0.395604,0.654501,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.203345,0.050846,0.121243,0.320751,,0.243248,0.07277,0.129004,0.410931,,0.195105,0.04036,0.12776,0.286298,,1.01843,0.111409,0.82189,1.261969,,0.834386,0.190613,0.533222,1.305647,,1.085551,0.11616,0.880167,1.33886,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,1996,14,20,6,26,1,19,,0.502731,0.056538,0.393564,0.611637,,0.355057,0.157691,0.124923,0.679796,,0.516438,0.059412,0.401186,0.629967,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.193102,0.043298,0.121891,0.292078,,0.183404,0.054329,0.09935,0.313793,,0.195105,0.04036,0.12776,0.286298,,1.033828,0.108297,0.841938,1.269452,,1.176599,0.271064,0.749074,1.848125,,1.066871,0.095756,0.894769,1.272073,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,1997,11,27,4,31,2,25,,0.498835,0.053666,0.395222,0.602547,,0.58941,0.216373,0.199267,0.892249,,0.505996,0.053867,0.401697,0.609774,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.192022,0.042693,0.121717,0.289547,,0.17709,0.049919,0.099071,0.296338,,0.195105,0.04036,0.12776,0.286298,,1.02874,0.100767,0.849037,1.246477,,1.196031,0.255837,0.786434,1.818956,,1.048683,0.077322,0.907572,1.211733,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,1998,14,35,4,39,2,33,,0.494897,0.052621,0.393409,0.596807,,0.324363,0.128468,0.132072,0.602328,,0.495547,0.051852,0.395471,0.59598,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.195963,0.043025,0.124888,0.293903,,0.20012,0.05391,0.114493,0.326195,,0.195105,0.04036,0.12776,0.286298,,1.016216,0.079904,0.871074,1.185543,,1.096684,0.215293,0.746408,1.611336,,1.030976,0.061668,0.916922,1.159217,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,1999,15,37,5,42,3,34,,0.491005,0.053538,0.387969,0.594811,,0.590935,0.196025,0.227658,0.876234,,0.485108,0.053786,0.381864,0.589639,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.195948,0.043148,0.124707,0.294207,,0.20003,0.054488,0.113698,0.32768,,0.195105,0.04036,0.12776,0.286298,,1.013493,0.082309,0.864351,1.188369,,1.14792,0.22304,0.784369,1.679976,,1.013737,0.050336,0.919726,1.117355,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2000,15,39,8,47,7,32,,0.487096,0.05629,0.37913,0.596279,,0.516902,0.180332,0.206231,0.815034,,0.474695,0.059263,0.3619,0.590132,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.201445,0.047344,0.124103,0.309932,,0.232149,0.063797,0.130369,0.378779,,0.195105,0.04036,0.12776,0.286298,,0.984585,0.07992,0.839765,1.154378,,0.787545,0.157443,0.532233,1.165327,,0.996951,0.045524,0.9116,1.090293,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2001,12,28,4,32,2,26,,0.483208,0.060631,0.367471,0.600773,,0.50555,0.20418,0.170969,0.835231,,0.464325,0.067377,0.337627,0.5958,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.187914,0.044224,0.115921,0.289952,,0.153089,0.045553,0.083232,0.264651,,0.195105,0.04036,0.12776,0.286298,,0.992605,0.072928,0.85948,1.146348,,1.00176,0.216724,0.655553,1.530803,,0.980608,0.048266,0.890425,1.079924,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2002,13,27,5,32,2,25,,0.47932,0.066212,0.353712,0.607598,,0.230779,0.125646,0.069707,0.545709,,0.454012,0.077232,0.311065,0.604965,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.188155,0.044442,0.115853,0.290741,,0.154499,0.047801,0.081888,0.272393,,0.195105,0.04036,0.12776,0.286298,,0.990807,0.084264,0.83868,1.170527,,1.060235,0.249102,0.668973,1.680335,,0.964695,0.056781,0.859583,1.082659,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2003,7,23,1,24,3,20,,0.47552,0.072711,0.338626,0.616194,,0.719915,0.306416,0.115632,0.980593,,0.443773,0.088165,0.28375,0.616379,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.186231,0.046362,0.111621,0.294198,,0.143259,0.049415,0.070593,0.269067,,0.195105,0.04036,0.12776,0.286298,,0.974688,0.082942,0.824954,1.151599,,0.892672,0.210264,0.56259,1.416419,,0.949201,0.068424,0.824132,1.093248,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2004,10,25,5,30,2,23,,0.471707,0.079771,0.322849,0.625772,,0.616692,0.291668,0.125331,0.947546,,0.433622,0.099731,0.256734,0.629211,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.185525,0.047384,0.109683,0.296353,,0.139136,0.051316,0.06524,0.272344,,0.195105,0.04036,0.12776,0.286298,,0.967235,0.090422,0.805296,1.161737,,0.858293,0.206069,0.536123,1.374061,,0.934114,0.081462,0.787347,1.108238,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2005,11,22,4,26,2,20,,0.467924,0.087259,0.306737,0.636096,,0.417838,0.24899,0.088031,0.842188,,0.423573,0.111639,0.230708,0.642922,-0.0418,0.05823,-0.15593,0.072326,,0.494529,0.053022,0.392306,0.597211,,0.182141,0.051188,0.10198,0.303983,,0.119364,0.051631,0.049211,0.261971,,0.195105,0.04036,0.12776,0.286298,,0.964381,0.097478,0.791059,1.175678,,0.893622,0.224245,0.546448,1.461365,,0.919423,0.095007,0.750854,1.125834,-0.01634,0.019245,-0.05406,0.021378,,0.998714,0.049216,0.906761,1.09999
14710,BCTI,2006,7,19,3,22,5,14,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.179133,0.055528,0.094286,0.313873,,0.10179,0.053936,0.034431,0.264788,,0.195105,0.04036,0.12776,0.286298,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
14730,BUSH,1992,4,35,0,35,3,32,,0.350371,0.090537,0.198286,0.540466,,0.822387,0.385531,0.025564,0.998777,,0.363649,0.100582,0.196,0.572573,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.081981,0.053529,0.021672,0.264702,,0.080803,0.053771,0.020827,0.266487,,0.122424,0.017006,0.092799,0.159839,,0.87523,0.73261,0.169672,4.514736,V,0.820057,3.153273,0.000437,1537.919,,0.838613,0.080367,0.695001,1.011899,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1993,6,79,4,83,2,77,,0.342073,0.062566,0.231662,0.47273,,0.160689,0.099758,0.042988,0.449339,,0.359855,0.088672,0.209084,0.544499,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.172921,0.083805,0.062177,0.39734,,0.174392,0.084516,0.062659,0.400282,,0.122424,0.017006,0.092799,0.159839,,0.965843,0.488345,0.358523,2.601927,B,2.462686,1.424115,0.79281,7.649772,,0.846783,0.0714,0.71779,0.998956,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1994,12,139,4,143,18,121,,0.340929,0.057944,0.237833,0.461646,,0.151739,0.08405,0.047385,0.391466,,0.356092,0.07724,0.222245,0.516966,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.23444,0.099404,0.093726,0.475556,,0.237703,0.098916,0.096627,0.476179,,0.122424,0.017006,0.092799,0.159839,,0.876241,0.131562,0.652858,1.176057,,0.743798,0.511885,0.193038,2.865939,,0.855036,0.062552,0.740818,0.986864,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1995,15,66,3,69,5,61,,0.345612,0.065516,0.230379,0.482358,,0.674411,0.246636,0.186441,0.949295,,0.352358,0.066491,0.235092,0.490601,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.077197,0.028765,0.036527,0.155828,,0.07588,0.027961,0.03622,0.152112,,0.122424,0.017006,0.092799,0.159839,,0.850273,0.177305,0.56501,1.279558,D,0.21119,0.347519,0.008394,5.31346,,0.863375,0.053997,0.763769,0.975971,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1996,19,134,6,140,6,128,,0.340464,0.047485,0.254318,0.438623,,0.29805,0.119723,0.121509,0.565866,,0.348656,0.056757,0.246975,0.466278,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.148831,0.044482,0.080763,0.258158,,0.149601,0.044799,0.081067,0.259698,,0.122424,0.017006,0.092799,0.159839,,0.923075,0.202952,0.599906,1.420335,,1.520167,0.603404,0.698256,3.309539,,0.8718,0.046043,0.786068,0.966882,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1997,23,103,4,107,5,98,,0.341734,0.049496,0.252215,0.444154,,0.507386,0.171164,0.212039,0.797666,,0.344985,0.04858,0.256826,0.445274,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.109748,0.028551,0.065005,0.179379,,0.109378,0.028734,0.064449,0.179615,,0.122424,0.017006,0.092799,0.159839,,0.92597,0.211945,0.591237,1.450214,,1.524865,0.660457,0.65245,3.563811,,0.880312,0.039233,0.806676,0.960668,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1998,29,166,10,176,15,151,,0.338328,0.042253,0.261014,0.42536,,0.288626,0.08948,0.14726,0.488031,,0.341347,0.042774,0.263045,0.429375,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.120939,0.026866,0.077351,0.184185,,0.120895,0.027099,0.077006,0.184791,,0.122424,0.017006,0.092799,0.159839,,0.903615,0.093272,0.738106,1.106235,,1.058126,0.34258,0.560978,1.995855,,0.888912,0.034466,0.82386,0.959099,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,1999,37,253,13,266,34,219,,0.337017,0.041563,0.260916,0.422622,,0.260474,0.0691,0.148475,0.415712,,0.33774,0.040279,0.263793,0.420573,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.141815,0.031094,0.091035,0.214244,,0.14238,0.03123,0.091376,0.215113,,0.122424,0.017006,0.092799,0.159839,,0.885192,0.075574,0.748795,1.046433,,0.66422,0.190222,0.378909,1.164361,,0.897601,0.03288,0.835415,0.964415,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2000,40,248,13,261,29,219,,0.337995,0.043191,0.259112,0.427048,,0.440537,0.098428,0.264689,0.632688,,0.334166,0.041591,0.258115,0.419939,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.126975,0.022352,0.08922,0.177591,,0.127107,0.022475,0.089169,0.178032,,0.122424,0.017006,0.092799,0.159839,,0.915342,0.108708,0.725254,1.155252,,1.175676,0.358982,0.646213,2.138943,,0.90638,0.035137,0.840063,0.977933,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2001,43,253,16,269,20,233,,0.336833,0.045361,0.254365,0.430597,,0.424382,0.137536,0.196496,0.6897,,0.330624,0.046293,0.246874,0.426689,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.126341,0.021368,0.090039,0.174472,,0.126455,0.021471,0.089998,0.174842,,0.122424,0.017006,0.092799,0.159839,,0.899713,0.064955,0.780997,1.036474,,0.832817,0.22505,0.490373,1.414401,,0.915251,0.040806,0.838666,0.998829,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2002,45,449,36,485,41,408,,0.334824,0.045493,0.252219,0.428963,,0.329962,0.092488,0.178243,0.527866,,0.327116,0.053411,0.232032,0.438894,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.221221,0.042012,0.149755,0.31419,,0.224099,0.038928,0.156997,0.309357,,0.122424,0.017006,0.092799,0.159839,,0.908591,0.070577,0.780275,1.058008,,0.946474,0.249676,0.564365,1.587292,,0.924215,0.048889,0.833191,1.025181,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2003,38,173,15,188,25,148,,0.334377,0.049494,0.245211,0.437185,,0.377348,0.120565,0.181447,0.623617,,0.32364,0.06204,0.215412,0.454728,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.103432,0.021226,0.068607,0.153031,,0.102879,0.021081,0.068285,0.152137,,0.122424,0.017006,0.092799,0.159839,,0.90024,0.077155,0.761034,1.064908,,0.738272,0.214626,0.417594,1.305201,,0.933272,0.058549,0.825289,1.055382,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2004,28,170,13,183,11,159,,0.331895,0.053203,0.236873,0.442911,,0.238096,0.089287,0.106419,0.45055,,0.320197,0.071564,0.198251,0.472909,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.135003,0.031889,0.083735,0.210453,,0.13537,0.032145,0.083739,0.211487,,0.122424,0.017006,0.092799,0.159839,,0.968437,0.281408,0.547929,1.711661,,1.957153,0.629239,1.042201,3.675341,,0.942424,0.069268,0.815983,1.088456,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2005,25,121,6,127,6,115,,0.334701,0.069796,0.213938,0.481845,,0.581066,0.316988,0.097516,0.94682,,0.316787,0.081604,0.181297,0.492607,-0.01587,0.055919,-0.12548,0.093726,,0.337913,0.040379,0.26379,0.420954,,0.125872,0.035703,0.070832,0.213836,,0.125972,0.036098,0.070459,0.215101,,0.122424,0.017006,0.092799,0.159839,,0.888234,0.135527,0.658639,1.197863,N,0.407792,0.192631,0.161563,1.02928,,0.951672,0.080751,0.805861,1.123866,0.009715,0.01267,-0.01511,0.034548,,0.897766,0.03244,0.836382,0.963654
14730,BUSH,2006,26,153,16,169,13,140,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.176888,0.08234,0.066235,0.394333,,0.178474,0.082946,0.066887,0.397017,,0.122424,0.017006,0.092799,0.159839,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
14740,RBNU,1992,21,38,0,38,3,35,,0.344846,0.080917,0.206892,0.515048,,0.830761,0.383284,0.022928,0.999027,,0.332573,0.108651,0.160303,0.565331,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.105701,0.052548,0.038236,0.26002,,0.135168,0.101683,0.027627,0.462296,,0.099465,0.030573,0.053546,0.177382,,0.796966,0.206502,0.479601,1.324338,,0.743858,0.168736,0.47687,1.160325,,1.161293,0.225229,0.794055,1.698373,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1993,22,37,3,40,2,35,,0.345521,0.077239,0.21278,0.507667,,0.10428,0.108379,0.011835,0.530875,,0.335114,0.098958,0.174271,0.546207,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.099137,0.037702,0.045901,0.2011,,0.097588,0.060977,0.027081,0.29584,,0.099465,0.030573,0.053546,0.177382,X,2.703429,9062.169,0,99999.99,X,3.002936,9862.822,0,99999.99,,1.145335,0.194942,0.820446,1.598874,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1994,29,63,0,63,1,62,,0.346273,0.073966,0.218248,0.501244,,0.511495,0.277453,0.106177,0.90224,,0.337789,0.089693,0.188608,0.528159,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.105932,0.043238,0.046187,0.224752,,0.136491,0.071797,0.045706,0.342817,,0.099465,0.030573,0.053546,0.177382,,1.097592,0.174275,0.804053,1.498294,,1.101651,0.182748,0.795863,1.524928,,1.129614,0.166234,0.846572,1.507286,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1995,37,70,4,74,3,67,,0.347043,0.071131,0.223165,0.495795,,0.384411,0.207403,0.100767,0.776777,,0.340595,0.081256,0.202657,0.512117,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.107797,0.0434,0.04752,0.226359,,0.147164,0.067001,0.057143,0.329447,,0.099465,0.030573,0.053546,0.177382,,1.244492,0.195854,0.914177,1.694158,,1.276486,0.192123,0.950384,1.71448,,1.114128,0.139478,0.871707,1.423965,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1996,46,93,4,97,4,89,,0.347845,0.068912,0.227243,0.491723,,0.218299,0.133731,0.056698,0.564738,,0.343526,0.074221,0.215396,0.499363,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.112759,0.049723,0.045781,0.251861,,0.175569,0.070412,0.07585,0.355901,,0.099465,0.030573,0.053546,0.177382,,0.477062,0.262982,0.161934,1.405437,,0.368276,0.066202,0.258914,0.523831,,1.098873,0.115342,0.89454,1.349879,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1997,28,34,4,38,3,31,,0.3487,0.067503,0.230173,0.489454,,0.632178,0.375924,0.067413,0.976113,,0.346573,0.069337,0.225438,0.491494,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.092703,0.032942,0.045272,0.180433,,0.060752,0.023647,0.027907,0.127192,,0.099465,0.030573,0.053546,0.177382,,1.119301,0.223768,0.756438,1.656228,,1.129819,0.239395,0.745839,1.711481,,1.083845,0.095041,0.912693,1.287091,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1998,24,39,2,41,2,37,,0.349554,0.066899,0.231883,0.488928,,0.170491,0.13206,0.03191,0.561703,,0.349728,0.067389,0.231292,0.49014,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.09332,0.032358,0.046383,0.178846,,0.064286,0.023589,0.030871,0.129053,,0.099465,0.030573,0.053546,0.177382,,1.082543,0.20884,0.741704,1.580007,,1.087072,0.224502,0.725211,1.629491,,1.06904,0.080619,0.922149,1.239329,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,1999,28,43,1,44,3,40,,0.350469,0.067389,0.231973,0.490812,,0.677287,0.352008,0.082015,0.980119,,0.352981,0.068906,0.231953,0.496347,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.093652,0.032076,0.046953,0.178115,,0.066184,0.023655,0.032388,0.13049,,0.099465,0.030573,0.053546,0.177382,,1.507484,0.333641,0.976919,2.326198,,1.591201,0.292904,1.109264,2.282521,,1.054455,0.074635,0.917863,1.211374,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2000,38,70,3,73,5,65,,0.351382,0.068839,0.230591,0.494759,,0.470317,0.228193,0.128506,0.842439,,0.35632,0.073894,0.227435,0.510023,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.100321,0.031671,0.053078,0.18155,,0.104365,0.036144,0.051782,0.199132,,0.099465,0.030573,0.053546,0.177382,,0.912602,0.147396,0.664965,1.252459,N,0.887328,0.143274,0.646606,1.217666,,1.040087,0.07823,0.897523,1.205296,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2001,37,68,4,72,3,65,,0.352318,0.071356,0.227624,0.501009,,0.302466,0.167353,0.083915,0.672414,,0.359732,0.081866,0.218712,0.529996,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.097571,0.031051,0.051382,0.177511,,0.088625,0.031726,0.04309,0.17355,,0.099465,0.030573,0.053546,0.177382,,1.177954,0.184394,0.866722,1.600944,,1.202398,0.187639,0.885547,1.632618,,1.025932,0.089607,0.864512,1.217492,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2002,40,80,3,83,5,75,,0.353274,0.074837,0.223274,0.509332,,0.278795,0.159028,0.075813,0.6456,,0.363204,0.092124,0.207151,0.554584,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.099849,0.032013,0.052301,0.182307,,0.101661,0.038035,0.047643,0.203817,,0.099465,0.030573,0.053546,0.177382,,0.836529,0.149412,0.589447,1.187181,,0.798725,0.125826,0.586546,1.087659,,1.011987,0.105772,0.824529,1.242062,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2003,40,63,3,66,2,61,,0.35425,0.07916,0.217779,0.519449,,0.461479,0.240603,0.113852,0.851093,,0.366721,0.104005,0.194021,0.582114,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.095648,0.031828,0.048904,0.178677,,0.077612,0.031449,0.034347,0.166006,,0.099465,0.030573,0.053546,0.177382,,1.240339,0.209223,0.891157,1.726337,,1.277778,0.202818,0.936145,1.744082,,0.998248,0.124457,0.781829,1.274573,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2004,42,79,3,82,3,76,,0.355225,0.084157,0.21143,0.530967,,0.367224,0.217156,0.085035,0.783728,,0.370267,0.11697,0.1803,0.611154,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.099069,0.032959,0.050623,0.18485,,0.097201,0.042408,0.040082,0.217294,,0.099465,0.030573,0.053546,0.177382,,0.906242,0.150355,0.654662,1.254499,,0.882763,0.145503,0.639058,1.219403,,0.984712,0.144349,0.738803,1.31247,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2005,33,56,3,59,2,54,,0.35621,0.089713,0.204464,0.543617,,0.444082,0.344383,0.049323,0.924809,,0.373827,0.130608,0.166666,0.640554,0.013971,0.067663,-0.11864,0.146592,,0.349496,0.066695,0.232143,0.488436,,0.096764,0.0332,0.048418,0.184047,,0.084003,0.041191,0.031117,0.207522,,0.099465,0.030573,0.053546,0.177382,,0.81847,0.169592,0.545285,1.228516,,0.779511,0.147792,0.537569,1.130342,,0.971376,0.16473,0.696681,1.35438,-0.01375,0.025697,-0.06412,0.036611,,1.053471,0.076744,0.913296,1.215159
14740,RBNU,2006,26,42,3,45,2,40,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.093322,0.034296,0.044439,0.185535,,0.064299,0.036009,0.020819,0.181729,,0.099465,0.030573,0.053546,0.177382,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
14750,WBNU,1992,10,18,0,18,1,17,,0.485567,0.071116,0.350744,0.622523,,0.534987,0.285692,0.108064,0.91614,,0.489431,0.097463,0.308586,0.673085,-0.0028,0.041448,-0.08404,0.078432,,0.484164,0.058625,0.372045,0.597899,,0.14563,0.033817,0.090956,0.225034,,0.173121,0.114444,0.041861,0.500824,,0.145571,0.033413,0.09143,0.223873,,1.028333,0.039855,0.953109,1.109493,,0.751102,0.234527,0.407296,1.38512,,1.020035,0.045491,0.934656,1.113212,0.001884,0.005844,-0.00957,0.013339,,1.033845,0.015777,1.003379,1.065235
14750,WBNU,1993,12,16,2,18,3,13,,0.485382,0.068238,0.355732,0.617028,,0.632224,0.383058,0.063731,0.977484,,0.48873,0.089401,0.321616,0.658401,-0.0028,0.041448,-0.08404,0.078432,,0.484164,0.058625,0.372045,0.597899,,0.145518,0.033545,0.091207,0.22419,,0.120529,0.0682,0.037381,0.325987,,0.145571,0.033413,0.09143,0.223873,,1.032394,0.046204,0.945692,1.127044,,1.333506,0.392494,0.748951,2.374303,,1.021958,0.040017,0.946459,1.103481,0.001884,0.005844,-0.00957,0.013339,,1.033845,0.015777,1.003379,1.065235
